Station,Time,水质类别,Temp,pH,DO,EC,Turbidity,CODMn,NH3N,TP,TN,叶绿素α(mg/L),Cell,Date
锡东水厂,2022-05-09 08:00:00,Ⅲ,21.8,8.25,7.96,421.3,64.7,2.22,0.025,0.038,0.91,0.011,11348600.0,2022-05-09
锡东水厂,2022-05-09 12:00:00,Ⅲ,22.1,8.29,8.32,421.5,61.2,2.27,0.025,0.037,0.9,0.02,11954180.0,2022-05-09
锡东水厂,2022-05-09 16:00:00,Ⅲ,22.5,8.38,8.48,421.0,62.4,2.29,0.025,0.036,0.9,0.034,15286160.0,2022-05-09
锡东水厂,2022-05-09 20:00:00,Ⅲ,22.4,8.41,8.59,421.2,52.6,2.34,0.025,0.038,0.87,0.039,18004380.0,2022-05-09
锡东水厂,2022-05-10 00:00:00,Ⅲ,21.9,8.39,8.42,422.4,61.5,2.41,0.025,0.039,0.94,0.021,16265480.0,2022-05-10
锡东水厂,2022-05-10 04:00:00,Ⅲ,21.4,8.31,8.15,422.8,63.5,2.38,0.025,0.04,0.92,0.017,14409910.0,2022-05-10
锡东水厂,2022-05-10 08:00:00,Ⅲ,21.2,8.31,8.12,423.2,66.2,2.3,0.025,0.041,0.93,0.018,13951490.0,2022-05-10
锡东水厂,2022-05-10 12:00:00,Ⅲ,21.2,8.36,8.41,423.2,60.4,2.36,0.025,0.043,0.93,0.025,14567060.0,2022-05-10
锡东水厂,2022-05-11 04:00:00,Ⅲ,20.8,8.26,7.99,424.9,57.1,2.22,0.025,0.039,0.92,0.018,14819440.0,2022-05-11
锡东水厂,2022-05-11 08:00:00,Ⅲ,20.8,8.23,7.94,427.2,58.8,2.12,0.025,0.036,0.94,0.015,18352060.0,2022-05-11
锡东水厂,2022-05-11 12:00:00,Ⅲ,21.0,8.27,8.25,427.5,47.8,2.16,0.025,0.034,0.91,0.034,19260720.0,2022-05-11
锡东水厂,2022-05-11 16:00:00,Ⅲ,21.4,8.42,9.03,426.4,53.4,2.6,0.025,0.038,1.02,0.025,19595560.0,2022-05-11
锡东水厂,2022-05-11 20:00:00,Ⅲ,21.0,8.41,8.99,427.6,53.8,2.29,0.025,0.035,0.89,0.009,4267000.0,2022-05-11
锡东水厂,2022-05-12 00:00:00,Ⅲ,20.8,8.34,8.63,427.3,53.5,2.24,0.025,0.034,0.91,0.009,3936110.0,2022-05-12
锡东水厂,2022-05-12 04:00:00,Ⅲ,20.5,8.27,8.25,427.1,53.6,2.22,0.025,0.037,0.92,0.007,3975950.0,2022-05-12
锡东水厂,2022-05-12 08:00:00,Ⅲ,20.4,8.28,8.31,427.6,53.4,2.18,0.025,0.034,0.89,0.008,4052070.0,2022-05-12
锡东水厂,2022-05-12 12:00:00,Ⅲ,20.5,8.52,9.35,427.3,49.0,2.29,0.025,0.036,0.85,0.017,5303050.0,2022-05-12
锡东水厂,2022-05-16 04:00:00,Ⅲ,19.8,8.32,8.69,424.0,62.3,2.3,0.025,0.038,0.88,0.013,12065310.0,2022-05-16
锡东水厂,2022-05-16 16:00:00,Ⅲ,21.6,8.5,9.38,423.2,73.3,2.32,0.025,0.042,0.96,0.026,19380590.0,2022-05-16
锡东水厂,2022-05-16 20:00:00,Ⅲ,21.6,8.59,9.52,421.4,64.3,2.22,0.025,0.035,0.86,0.008,3176400.0,2022-05-16
锡东水厂,2022-05-17 04:00:00,Ⅲ,21.0,8.43,8.75,422.0,68.2,2.23,0.025,0.033,0.89,0.008,3523020.0,2022-05-17
锡东水厂,2022-05-17 08:00:00,Ⅲ,21.0,8.5,8.91,422.8,72.5,2.26,0.025,0.039,0.88,0.009,3650980.0,2022-05-17
锡东水厂,2022-05-17 12:00:00,,21.9,8.61,9.27,422.0,72.1,2.37,,0.039,0.92,0.009,3356640.0,2022-05-17
锡东水厂,2022-05-17 16:00:00,Ⅲ,23.2,8.71,9.78,421.0,59.0,2.25,0.025,0.034,0.84,0.01,3313180.0,2022-05-17
锡东水厂,2022-05-17 20:00:00,Ⅲ,23.1,8.7,9.64,421.3,57.8,2.19,0.025,0.034,0.83,0.007,2651210.0,2022-05-17
锡东水厂,2022-05-18 00:00:00,Ⅲ,22.5,8.6,9.11,421.5,67.9,2.24,0.025,0.038,0.88,0.009,3468690.0,2022-05-18
锡东水厂,2022-05-18 04:00:00,Ⅲ,22.1,8.48,8.67,421.9,61.5,2.21,0.025,0.038,0.89,0.008,2676740.0,2022-05-18
锡东水厂,2022-05-18 08:00:00,Ⅲ,22.1,8.44,8.53,422.0,62.7,2.04,0.025,0.037,0.89,0.009,3803320.0,2022-05-18
锡东水厂,2022-05-18 12:00:00,Ⅲ,22.6,8.51,8.81,422.0,63.8,2.18,0.025,0.036,0.93,0.011,3888370.0,2022-05-18
锡东水厂,2022-05-18 16:00:00,Ⅲ,23.7,8.71,9.46,420.4,66.6,2.32,0.025,0.042,0.94,0.012,4258090.0,2022-05-18
锡东水厂,2022-05-18 20:00:00,Ⅲ,23.5,8.56,8.89,423.4,69.0,2.3,0.025,0.041,0.92,0.012,3722640.0,2022-05-18
锡东水厂,2022-05-19 00:00:00,Ⅲ,22.6,8.59,8.78,423.2,66.4,2.29,0.025,0.036,0.91,0.014,5483410.0,2022-05-19
锡东水厂,2022-05-19 04:00:00,Ⅲ,22.2,8.55,8.54,423.1,57.7,2.18,0.025,0.037,0.84,0.009,6753710.0,2022-05-19
锡东水厂,2022-05-19 08:00:00,Ⅲ,21.8,8.51,8.39,425.1,60.4,2.18,0.025,0.036,0.84,0.009,4359090.0,2022-05-19
锡东水厂,2022-05-19 12:00:00,Ⅲ,22.0,8.52,8.63,424.1,58.3,2.1,0.025,0.037,0.84,0.011,3460760.0,2022-05-19
锡东水厂,2022-05-19 16:00:00,Ⅲ,22.0,8.67,9.15,425.7,53.5,2.29,0.025,0.045,0.87,0.013,3953010.0,2022-05-19
锡东水厂,2022-05-19 20:00:00,Ⅲ,21.8,8.65,8.96,425.1,52.0,2.22,0.025,0.037,0.82,0.013,3725960.0,2022-05-19
锡东水厂,2022-05-20 00:00:00,Ⅲ,21.6,8.58,8.58,425.8,51.0,2.22,0.025,0.038,0.81,0.01,3289790.0,2022-05-20
锡东水厂,2022-05-20 04:00:00,Ⅲ,21.4,8.5,8.41,426.4,51.6,2.17,0.025,0.036,0.82,0.013,3598830.0,2022-05-20
锡东水厂,2022-05-20 08:00:00,Ⅲ,21.3,8.46,8.3,427.3,51.0,2.05,0.025,0.037,0.85,0.009,3404930.0,2022-05-20
锡东水厂,2022-05-20 12:00:00,Ⅲ,21.5,8.49,8.4,426.9,53.6,2.06,0.025,0.034,0.82,0.007,2928250.0,2022-05-20
锡东水厂,2022-05-20 16:00:00,Ⅲ,21.9,8.71,9.23,425.1,56.6,2.05,0.025,0.035,0.79,0.011,3902540.0,2022-05-20
锡东水厂,2022-05-20 20:00:00,Ⅲ,21.7,8.72,8.95,424.9,58.3,2.11,0.025,0.035,0.78,0.008,3510940.0,2022-05-20
锡东水厂,2022-05-21 00:00:00,Ⅲ,21.5,8.61,8.55,425.4,54.9,2.03,0.025,0.036,0.76,0.006,3042860.0,2022-05-21
锡东水厂,2022-05-21 04:00:00,Ⅲ,21.3,8.49,7.99,426.0,57.7,2.05,0.025,0.036,0.82,0.004,2308160.0,2022-05-21
锡东水厂,2022-05-21 08:00:00,Ⅲ,21.4,8.53,8.16,425.4,57.0,2.0,0.025,0.036,0.77,0.005,2498200.0,2022-05-21
锡东水厂,2022-05-21 12:00:00,Ⅲ,21.7,8.55,8.31,425.9,62.9,2.11,0.025,0.035,0.81,0.006,2544760.0,2022-05-21
锡东水厂,2022-05-21 16:00:00,Ⅲ,23.4,8.72,9.12,427.2,62.7,2.25,0.025,0.037,0.82,0.009,3435190.0,2022-05-21
锡东水厂,2022-05-21 20:00:00,Ⅲ,23.5,8.71,9.05,427.0,51.9,2.12,0.025,0.036,0.77,0.008,3067040.0,2022-05-21
锡东水厂,2022-05-22 00:00:00,Ⅲ,23.0,8.59,8.47,429.9,59.9,2.16,0.025,0.037,0.83,0.008,3381640.0,2022-05-22
锡东水厂,2022-05-22 04:00:00,Ⅲ,22.6,8.54,8.17,427.0,58.5,2.11,0.025,0.037,0.78,0.008,3386540.0,2022-05-22
锡东水厂,2022-05-22 08:00:00,Ⅲ,22.6,8.53,8.19,426.2,63.5,1.98,0.025,0.036,0.78,0.008,3397460.0,2022-05-22
锡东水厂,2022-05-22 12:00:00,Ⅲ,23.3,8.51,8.14,427.3,57.8,1.99,0.025,0.033,0.77,0.008,3421930.0,2022-05-22
锡东水厂,2022-05-22 16:00:00,Ⅲ,24.4,8.69,8.87,427.8,61.6,2.15,0.025,0.036,0.76,0.009,3982750.0,2022-05-22
锡东水厂,2022-05-22 20:00:00,Ⅲ,24.4,8.73,8.9,430.0,52.0,2.11,0.025,0.033,0.75,0.009,4314300.0,2022-05-22
锡东水厂,2022-05-23 00:00:00,Ⅲ,23.9,8.64,8.44,431.4,54.3,2.16,0.025,0.04,0.78,0.009,4085080.0,2022-05-23
锡东水厂,2022-05-23 08:00:00,Ⅲ,23.3,8.51,7.9,430.3,56.9,2.04,0.025,0.035,0.76,0.01,4542370.0,2022-05-23
锡东水厂,2022-05-23 12:00:00,Ⅲ,23.4,8.52,8.07,434.5,72.1,2.35,0.025,0.041,0.86,0.014,5950700.0,2022-05-23
锡东水厂,2022-05-24 04:00:00,Ⅲ,22.6,8.41,7.68,430.1,78.0,2.32,0.025,0.043,0.86,0.024,8300860.0,2022-05-24
锡东水厂,2022-05-24 08:00:00,Ⅲ,22.4,8.37,7.66,432.4,77.5,2.22,0.025,0.043,0.87,0.028,9268180.0,2022-05-24
锡东水厂,2022-05-24 12:00:00,Ⅲ,22.4,8.32,7.85,432.5,70.2,2.22,0.025,0.043,,0.005,2523190.0,2022-05-24
锡东水厂,2022-05-24 16:00:00,Ⅲ,22.6,8.36,8.02,433.1,68.8,2.22,0.025,0.043,,0.006,2630390.0,2022-05-24
锡东水厂,2022-05-24 20:00:00,Ⅲ,22.6,8.37,8.14,436.1,68.3,2.22,0.025,0.043,,0.006,2617140.0,2022-05-24
锡东水厂,2022-05-25 00:00:00,Ⅲ,22.4,8.32,7.93,434.1,69.1,2.22,0.025,0.043,,0.005,2379400.0,2022-05-25
锡东水厂,2022-05-25 04:00:00,,22.1,8.25,7.8,437.4,65.7,,,,,0.004,2595820.0,2022-05-25
锡东水厂,2022-05-25 08:00:00,,22.1,8.2,7.59,436.1,72.6,,,,,0.002,1771130.0,2022-05-25
锡东水厂,2022-05-25 12:00:00,Ⅲ,22.8,8.26,7.77,437.1,68.8,2.06,0.039,0.042,0.9,0.003,2250020.0,2022-05-25
锡东水厂,2022-05-25 16:00:00,Ⅲ,24.2,8.39,8.34,436.5,60.8,2.1,0.028,0.04,0.84,0.004,2212350.0,2022-05-25
锡东水厂,2022-05-25 20:00:00,Ⅲ,24.3,8.35,8.1,436.2,61.7,2.04,0.03,0.037,0.83,0.005,2577240.0,2022-05-25
锡东水厂,2022-05-26 00:00:00,Ⅲ,24.0,8.3,7.97,437.2,61.2,1.99,0.032,0.037,0.82,0.004,2075920.0,2022-05-26
锡东水厂,2022-05-26 04:00:00,Ⅲ,23.6,8.21,7.45,437.3,68.7,2.11,0.036,0.039,0.87,0.003,1950310.0,2022-05-26
锡东水厂,2022-05-26 08:00:00,Ⅲ,23.4,8.16,7.26,437.3,66.7,2.12,0.046,0.04,0.86,0.002,1414600.0,2022-05-26
锡东水厂,2022-05-26 12:00:00,Ⅲ,23.5,8.21,7.42,436.2,67.5,2.11,0.037,0.038,0.84,0.001,1439760.0,2022-05-26
锡东水厂,2022-05-26 16:00:00,Ⅲ,24.1,8.25,7.56,437.3,64.4,2.04,0.037,0.035,0.81,0.006,2324170.0,2022-05-26
锡东水厂,2022-05-26 20:00:00,Ⅲ,23.9,8.3,7.56,436.1,64.2,2.02,0.033,0.042,0.8,0.005,2758680.0,2022-05-26
锡东水厂,2022-05-27 00:00:00,Ⅲ,23.5,8.24,7.5,436.6,64.3,2.18,0.032,0.043,0.9,0.004,2939040.0,2022-05-27
锡东水厂,2022-05-27 04:00:00,Ⅲ,23.4,8.17,7.17,437.4,64.4,1.98,0.04,0.043,0.85,0.002,1874680.0,2022-05-27
锡东水厂,2022-05-27 12:00:00,Ⅲ,24.1,8.27,7.62,436.8,64.4,2.05,0.028,0.037,0.82,0.003,1926690.0,2022-05-27
锡东水厂,2022-05-27 16:00:00,Ⅲ,25.4,8.34,7.87,436.6,62.6,1.96,0.025,0.036,0.8,0.005,2640460.0,2022-05-27
锡东水厂,2022-05-27 20:00:00,Ⅲ,25.6,8.41,8.08,435.6,60.2,2.07,0.025,0.033,0.78,0.002,1068970.0,2022-05-27
锡东水厂,2022-05-28 00:00:00,Ⅲ,25.1,8.34,7.68,435.9,60.0,1.91,0.025,0.034,0.76,0.005,1903410.0,2022-05-28
锡东水厂,2022-05-28 04:00:00,Ⅲ,24.6,8.26,7.36,436.4,64.5,1.96,0.025,0.037,0.79,0.005,2087360.0,2022-05-28
锡东水厂,2022-05-28 08:00:00,Ⅲ,24.4,8.19,7.21,437.5,92.2,2.4,0.028,0.043,0.95,0.004,2392290.0,2022-05-28
锡东水厂,2022-05-28 12:00:00,Ⅳ,24.6,8.26,7.54,436.4,120.2,3.16,0.025,0.055,1.18,0.007,3020370.0,2022-05-28
锡东水厂,2022-05-28 16:00:00,Ⅲ,24.8,8.28,7.64,436.6,115.1,3.03,0.025,0.048,1.15,0.008,3086830.0,2022-05-28
锡东水厂,2022-05-28 20:00:00,Ⅲ,24.4,8.25,7.51,436.5,113.1,2.96,0.025,0.05,1.14,0.007,3434720.0,2022-05-28
锡东水厂,2022-05-29 00:00:00,Ⅲ,24.1,8.2,7.36,436.8,99.4,2.84,0.025,0.046,1.1,0.005,3257590.0,2022-05-29
锡东水厂,2022-05-29 04:00:00,Ⅲ,23.9,8.18,7.31,437.2,89.1,2.66,0.034,0.045,1.04,0.006,4332850.0,2022-05-29
锡东水厂,2022-05-29 08:00:00,Ⅲ,23.7,8.14,7.12,437.5,88.1,2.65,0.04,0.044,1.04,0.006,4827930.0,2022-05-29
锡东水厂,2022-05-29 12:00:00,Ⅲ,24.1,8.2,7.42,437.3,93.7,2.67,0.035,0.045,1.06,0.008,5536130.0,2022-05-29
锡东水厂,2022-05-29 16:00:00,Ⅲ,24.7,8.32,7.77,435.6,93.4,2.5,0.025,0.047,1.03,0.013,8921350.0,2022-05-29
锡东水厂,2022-05-29 20:00:00,Ⅲ,24.7,8.22,7.43,436.5,89.1,2.86,0.029,0.046,1.06,0.013,8596810.0,2022-05-29
锡东水厂,2022-05-30 00:00:00,Ⅲ,24.5,8.19,7.3,437.2,84.5,2.71,0.031,0.046,1.02,0.011,6634580.0,2022-05-30
锡东水厂,2022-05-30 04:00:00,Ⅲ,24.5,8.11,6.96,437.4,81.8,2.64,0.048,0.046,1.04,0.004,1809840.0,2022-05-30
锡东水厂,2022-05-31 12:00:00,Ⅲ,24.4,8.3,7.94,439.8,78.0,2.7,0.025,0.047,1.05,0.005,2378460.0,2022-05-31
锡东水厂,2022-05-31 16:00:00,Ⅲ,25.1,8.38,8.22,440.4,84.2,2.77,0.025,0.044,1.04,0.007,2909330.0,2022-05-31
锡东水厂,2022-05-31 20:00:00,Ⅲ,24.7,8.34,7.96,440.0,91.5,2.87,0.025,0.045,1.05,0.006,2344400.0,2022-05-31
锡东水厂,2022-06-01 04:00:00,Ⅲ,24.3,8.26,7.75,442.2,77.4,2.78,0.025,0.042,1.05,0.006,2009800.0,2022-06-01
锡东水厂,2022-06-01 08:00:00,Ⅲ,24.3,8.23,7.51,441.8,79.5,2.57,0.025,0.038,0.99,0.006,2288160.0,2022-06-01
锡东水厂,2022-06-01 12:00:00,Ⅲ,25.0,8.44,8.39,440.4,74.1,2.75,0.025,0.037,0.94,0.008,2747040.0,2022-06-01
锡东水厂,2022-06-01 16:00:00,Ⅲ,25.1,8.55,8.74,439.3,75.5,2.83,0.025,0.04,0.91,0.01,3857600.0,2022-06-01
锡东水厂,2022-06-01 20:00:00,Ⅲ,25.2,8.51,8.46,440.5,81.9,2.79,0.025,0.039,0.97,0.011,3523150.0,2022-06-01
锡东水厂,2022-06-02 04:00:00,Ⅲ,24.8,8.29,7.64,442.5,78.1,2.7,0.025,0.039,0.99,0.007,3478090.0,2022-06-02
锡东水厂,2022-06-02 08:00:00,Ⅲ,24.9,8.31,7.66,441.8,75.2,2.51,0.025,0.037,0.96,0.005,2815860.0,2022-06-02
锡东水厂,2022-06-02 12:00:00,Ⅲ,25.1,8.29,7.68,443.3,75.2,2.53,0.025,0.037,1.05,0.006,4633750.0,2022-06-02
锡东水厂,2022-06-02 16:00:00,Ⅲ,25.8,8.31,7.65,445.1,80.1,2.55,0.025,0.037,1.06,0.008,5263680.0,2022-06-02
锡东水厂,2022-06-02 20:00:00,Ⅲ,27.2,8.78,9.19,441.8,63.4,2.57,0.025,0.035,0.94,0.009,3806670.0,2022-06-02
锡东水厂,2022-06-03 04:00:00,Ⅲ,26.2,8.54,7.86,444.0,75.1,2.7,0.025,0.037,1.05,0.008,3245260.0,2022-06-03
锡东水厂,2022-06-03 08:00:00,Ⅲ,25.8,8.55,7.8,443.0,72.5,2.78,0.025,0.038,0.98,0.011,4717710.0,2022-06-03
锡东水厂,2022-06-03 12:00:00,Ⅲ,25.9,8.64,8.31,442.8,73.8,2.84,0.025,0.042,0.97,0.012,5587160.0,2022-06-03
锡东水厂,2022-06-03 16:00:00,Ⅲ,26.6,8.56,9.0,442.8,74.8,2.69,0.025,0.041,0.94,0.013,3541330.0,2022-06-03
锡东水厂,2022-06-03 20:00:00,Ⅲ,26.4,8.48,8.53,443.8,77.7,2.73,0.025,0.041,0.97,0.013,2843840.0,2022-06-03
锡东水厂,2022-06-04 04:00:00,Ⅲ,25.7,8.38,7.78,443.5,71.5,2.66,0.025,0.042,0.92,0.013,2888720.0,2022-06-04
锡东水厂,2022-06-04 08:00:00,Ⅲ,25.6,8.34,7.66,443.8,66.1,2.54,0.025,0.038,0.87,0.011,2634470.0,2022-06-04
锡东水厂,2022-06-04 12:00:00,Ⅲ,25.9,8.47,8.35,442.8,60.3,2.52,0.025,0.038,0.83,0.01,2131690.0,2022-06-04
锡东水厂,2022-06-04 16:00:00,Ⅲ,26.2,8.47,8.2,443.1,52.4,2.26,0.025,0.032,0.73,0.011,2287260.0,2022-06-04
锡东水厂,2022-06-04 20:00:00,Ⅲ,26.4,8.6,8.83,442.5,59.0,2.43,0.025,0.038,0.75,0.013,2984520.0,2022-06-04
锡东水厂,2022-06-05 04:00:00,Ⅲ,26.4,8.55,8.28,438.1,52.3,2.45,0.025,0.036,0.72,0.011,2895650.0,2022-06-05
锡东水厂,2022-06-05 08:00:00,Ⅲ,26.3,8.45,7.82,435.6,55.2,2.4,0.025,0.036,0.72,0.007,1952460.0,2022-06-05
锡东水厂,2022-06-05 12:00:00,Ⅲ,26.3,8.49,8.09,425.2,53.8,2.38,0.025,0.034,0.71,0.011,3617230.0,2022-06-05
锡东水厂,2022-06-05 16:00:00,Ⅲ,26.4,8.42,7.75,427.4,57.8,2.39,0.025,0.036,0.74,0.006,2601250.0,2022-06-05
锡东水厂,2022-06-05 20:00:00,Ⅲ,26.2,8.41,7.71,427.5,50.9,2.37,0.025,0.033,0.69,0.006,2472710.0,2022-06-05
锡东水厂,2022-06-06 04:00:00,Ⅲ,25.5,8.19,7.13,427.6,47.6,2.18,0.036,0.029,0.68,0.002,1060520.0,2022-06-06
锡东水厂,2022-06-06 08:00:00,Ⅲ,25.5,8.28,7.23,427.8,52.5,2.32,0.025,0.031,0.68,0.004,1194870.0,2022-06-06
锡东水厂,2022-06-06 12:00:00,Ⅲ,26.4,8.47,8.32,426.2,55.9,2.49,0.025,0.031,0.66,0.009,2413090.0,2022-06-06
锡东水厂,2022-06-06 16:00:00,Ⅲ,27.5,8.58,8.94,425.2,57.2,2.61,0.025,0.033,0.66,0.009,2660630.0,2022-06-06
锡东水厂,2022-06-06 20:00:00,Ⅲ,27.5,8.61,8.54,423.8,64.6,2.72,0.025,0.037,0.71,0.012,3133170.0,2022-06-06
锡东水厂,2022-06-07 00:00:00,Ⅲ,27.2,8.53,8.01,422.9,60.8,2.75,0.025,0.037,0.69,0.007,2052560.0,2022-06-07
锡东水厂,2022-06-07 04:00:00,Ⅲ,26.6,8.39,7.48,425.4,59.7,2.71,0.025,0.035,0.7,0.008,2466090.0,2022-06-07
锡东水厂,2022-06-07 08:00:00,Ⅲ,26.3,8.35,7.26,425.2,64.3,2.69,0.025,0.037,0.72,0.006,2155610.0,2022-06-07
锡东水厂,2022-06-07 12:00:00,Ⅲ,26.7,8.4,7.75,425.8,52.5,2.7,0.025,0.034,0.67,0.009,2973370.0,2022-06-07
锡东水厂,2022-06-07 16:00:00,Ⅲ,27.5,8.55,8.48,425.3,49.5,2.53,0.025,0.032,0.61,0.008,2472200.0,2022-06-07
锡东水厂,2022-06-07 20:00:00,Ⅲ,27.4,8.58,8.67,425.4,54.2,2.69,0.025,0.035,0.68,0.009,3745210.0,2022-06-07
锡东水厂,2022-06-08 00:00:00,Ⅲ,26.6,8.51,8.2,425.4,56.4,2.66,0.025,0.034,0.69,0.009,3697920.0,2022-06-08
锡东水厂,2022-06-08 08:00:00,Ⅲ,25.9,8.42,7.77,426.0,53.6,2.58,0.025,0.034,0.63,0.007,2987080.0,2022-06-08
锡东水厂,2022-06-08 12:00:00,Ⅲ,26.3,8.44,8.17,425.0,53.8,2.72,0.025,0.033,0.67,0.007,3147470.0,2022-06-08
锡东水厂,2022-06-08 20:00:00,Ⅲ,27.5,8.46,8.59,424.4,52.6,2.57,0.025,0.034,0.65,0.012,5258370.0,2022-06-08
锡东水厂,2022-06-09 00:00:00,Ⅲ,26.8,8.3,7.76,426.1,58.0,2.62,0.025,0.035,0.71,0.01,3939300.0,2022-06-09
锡东水厂,2022-06-09 04:00:00,Ⅲ,26.2,8.23,7.32,426.4,56.5,2.62,0.025,0.034,0.72,0.011,4193560.0,2022-06-09
锡东水厂,2022-06-09 08:00:00,Ⅲ,26.2,8.22,7.32,427.6,61.3,2.62,0.025,0.034,0.71,0.012,4686770.0,2022-06-09
锡东水厂,2022-06-09 12:00:00,Ⅲ,26.8,8.31,7.78,427.3,52.5,2.7,0.025,0.033,0.68,0.01,4912580.0,2022-06-09
锡东水厂,2022-06-09 16:00:00,Ⅲ,27.6,8.34,8.03,427.4,51.9,2.66,0.025,0.033,0.66,0.008,4881300.0,2022-06-09
锡东水厂,2022-06-09 20:00:00,Ⅲ,27.5,8.38,8.06,428.8,56.3,2.64,0.025,0.033,0.68,0.009,2736650.0,2022-06-09
锡东水厂,2022-06-10 04:00:00,Ⅲ,26.5,8.2,7.21,428.7,57.2,2.68,0.025,0.036,0.69,0.01,1960680.0,2022-06-10
锡东水厂,2022-06-10 08:00:00,Ⅲ,26.0,8.16,7.16,429.9,65.6,2.62,0.025,0.034,0.73,0.011,1813820.0,2022-06-10
锡东水厂,2022-06-10 12:00:00,Ⅲ,26.4,8.2,7.34,430.3,64.4,2.64,0.025,0.036,0.74,0.011,1651930.0,2022-06-10
锡东水厂,2022-06-10 16:00:00,Ⅲ,26.7,8.3,7.85,432.5,73.0,2.74,0.025,0.038,0.75,0.006,1994340.0,2022-06-10
锡东水厂,2022-06-10 20:00:00,Ⅲ,26.2,8.2,7.34,432.8,67.2,2.76,0.025,0.039,0.76,0.005,1485010.0,2022-06-10
锡东水厂,2022-06-11 04:00:00,Ⅲ,25.4,8.14,7.06,433.9,57.7,2.58,0.028,0.033,0.72,0.003,941630.0,2022-06-11
锡东水厂,2022-06-11 08:00:00,Ⅲ,25.3,8.13,7.31,434.5,61.2,2.42,0.03,0.036,0.68,0.003,1391870.0,2022-06-11
锡东水厂,2022-06-11 12:00:00,Ⅲ,26.1,8.17,7.56,434.6,60.3,2.52,0.028,0.035,0.69,0.005,1354870.0,2022-06-11
锡东水厂,2022-06-11 16:00:00,Ⅲ,26.8,8.26,7.99,434.6,62.4,2.6,0.025,0.033,0.7,0.007,1575940.0,2022-06-11
锡东水厂,2022-06-11 20:00:00,Ⅲ,26.4,8.25,7.9,435.4,63.3,2.47,0.025,0.034,0.71,0.006,1718590.0,2022-06-11
锡东水厂,2022-06-12 04:00:00,Ⅲ,25.4,8.13,7.26,436.3,60.7,2.52,0.025,0.035,0.73,0.006,1660700.0,2022-06-12
锡东水厂,2022-06-12 08:00:00,Ⅲ,25.3,8.16,7.46,436.2,59.2,2.6,0.025,0.034,0.71,0.005,1766400.0,2022-06-12
锡东水厂,2022-06-12 12:00:00,Ⅲ,25.3,8.18,7.69,436.2,67.9,2.69,0.025,0.037,0.74,0.006,1876930.0,2022-06-12
锡东水厂,2022-06-12 16:00:00,Ⅲ,25.2,8.25,7.92,436.1,65.2,2.65,0.025,0.039,0.74,0.007,2197600.0,2022-06-12
锡东水厂,2022-06-12 20:00:00,Ⅲ,24.9,8.22,7.96,436.7,64.0,2.81,0.025,0.038,0.73,0.006,2022820.0,2022-06-12
锡东水厂,2022-06-13 04:00:00,Ⅲ,24.3,8.15,7.59,436.9,56.0,2.53,0.025,0.033,0.73,0.006,1985150.0,2022-06-13
锡东水厂,2022-06-13 08:00:00,Ⅲ,24.1,8.13,7.68,437.3,57.8,2.41,0.028,0.033,0.72,0.004,1368770.0,2022-06-13
锡东水厂,2022-06-13 12:00:00,Ⅲ,24.2,8.13,7.63,436.6,64.5,2.58,0.025,0.035,0.73,0.002,1561870.0,2022-06-13
锡东水厂,2022-06-13 16:00:00,Ⅲ,24.3,8.1,7.51,436.5,65.4,2.68,0.037,0.037,0.73,0.002,821630.0,2022-06-13
锡东水厂,2022-06-13 20:00:00,Ⅲ,24.4,8.11,7.6,436.8,63.7,2.7,0.038,0.039,0.75,0.003,2529500.0,2022-06-13
锡东水厂,2022-06-14 04:00:00,Ⅲ,24.0,8.06,7.32,437.0,70.3,2.76,0.033,0.039,0.76,0.004,2573620.0,2022-06-14
锡东水厂,2022-06-14 08:00:00,Ⅲ,24.2,8.08,7.45,436.7,71.2,2.7,0.025,0.04,0.74,0.005,2583110.0,2022-06-14
锡东水厂,2022-06-15 04:00:00,Ⅲ,25.7,8.07,7.52,437.1,68.0,2.86,0.025,0.042,0.74,0.005,1731600.0,2022-06-15
锡东水厂,2022-06-15 08:00:00,Ⅲ,25.9,8.07,7.43,437.0,69.6,2.75,0.025,0.041,0.75,0.007,2953660.0,2022-06-15
锡东水厂,2022-06-15 12:00:00,Ⅲ,26.5,8.14,7.88,437.0,70.8,2.86,0.025,0.04,0.72,0.008,2357350.0,2022-06-15
锡东水厂,2022-06-15 16:00:00,Ⅲ,27.6,8.31,8.5,436.5,58.8,2.8,0.025,0.037,0.68,0.009,2686360.0,2022-06-15
锡东水厂,2022-06-15 20:00:00,Ⅲ,27.7,8.38,8.84,436.1,50.6,2.88,0.025,0.033,0.65,0.003,1479660.0,2022-06-15
锡东水厂,2022-06-16 00:00:00,Ⅲ,27.4,8.28,8.26,437.0,50.8,2.76,0.025,0.035,0.65,0.009,2564000.0,2022-06-16
锡东水厂,2022-06-16 08:00:00,Ⅲ,27.2,8.2,7.68,437.0,55.4,2.59,0.025,0.033,0.63,0.007,2440780.0,2022-06-16
锡东水厂,2022-06-16 12:00:00,Ⅲ,27.8,8.31,8.16,436.5,50.9,2.71,0.025,0.034,0.6,0.007,2746540.0,2022-06-16
锡东水厂,2022-06-16 16:00:00,Ⅲ,29.5,8.53,9.05,435.1,45.1,2.77,0.025,0.033,0.56,0.009,3271820.0,2022-06-16
