Station,Date,Cell,Temp,pH,DO,TN,TP,Turbidity,EC,CODMn,NH3N,Temp_lag3,Temp_lag7,Temp_lag12,Temp_lag18,Temp_lag24,Temp_lag30,pH_lag3,pH_lag7,pH_lag12,pH_lag18,pH_lag24,pH_lag30,DO_lag3,DO_lag7,DO_lag12,DO_lag18,DO_lag24,DO_lag30,TN_lag3,TN_lag7,TN_lag12,TN_lag18,TN_lag24,TN_lag30,TP_lag3,TP_lag7,TP_lag12,TP_lag18,TP_lag24,TP_lag30,Turbidity_lag3,Turbidity_lag7,Turbidity_lag12,Turbidity_lag18,Turbidity_lag24,Turbidity_lag30,EC_lag3,EC_lag7,EC_lag12,EC_lag18,EC_lag24,EC_lag30,CODMn_lag3,CODMn_lag7,CODMn_lag12,CODMn_lag18,CODMn_lag24,CODMn_lag30,NH3N_lag3,NH3N_lag7,NH3N_lag12,NH3N_lag18,NH3N_lag24,NH3N_lag30,y
锡东水厂,2023/4/23,6055752,18.26,8.684,8.794,0.614,0.0348,30.3,446.66,2.808,0.025,22.74,19.66,19.43333333,16.25,14.66,12.48,8.664,8.626,8.478333333,8.208333333,8.578,8.842,9.062,9.846,9.2,8.978333333,9.986,10.5,0.698,0.908,1.13,1.641666667,1.08,1.108,0.0286,0.0304,0.0315,0.054166667,0.031,0.0398,22.84,26.54,30.31666667,100.4333333,26.56,22.02,446.1,452.54,459.15,441.8166667,452.78,433.5,2.412,2.342,2.121666667,2.841666667,2.292,2.264,0.025,0.025,0.025,0.030833333,0.025,0.025,15.61651929
锡东水厂,2023/4/24,5529868.333,16.48333333,8.478333333,9.17,0.783333333,0.035,37.6,466.6666667,2.71,0.025,21.675,20.5,18.83333333,15.18,14.96,11.54,8.59,8.776,8.463333333,8.166,8.944,8.694,8.4475,9.79,8.851666667,9.176,10.892,10.86,0.6725,0.904,1.141666667,1.632,0.84,1.132,0.0295,0.0312,0.033666667,0.0418,0.0336,0.0398,24.225,27.9,34.45,66.18,21.62,19.3,446.85,456.28,460.3666667,452,437.12,450.98,2.4525,2.456,2.12,2.256,2.558,2.316,0.025,0.025,0.025,0.0374,0.025,0.025,15.52567474
锡东水厂,2023/4/25,5129356.667,16.1,8.488333333,9.716666667,0.803333333,0.034833333,33.61666667,469.35,2.603333333,0.025,19.56,21.82,18.01666667,15.4,15.66666667,12.06,8.654,8.704,8.461666667,8.265,8.853333333,8.65,8.628,9.576,8.906666667,9.513333333,11.08166667,11.142,0.636,0.818,1.116666667,1.39,1.155,1.14,0.0322,0.029,0.034166667,0.0415,0.034833333,0.0352,28.18,23.46,37.86666667,52.8,19.18333333,18.18,445.7,451.18,460.7333333,469.3333333,439.05,461.4,2.582,2.438,2.153333333,2.375,2.33,2.33,0.025,0.025,0.025,0.029833333,0.025,0.025,15.450491
锡东水厂,2023/4/26,6357790,17.03333333,8.706666667,10.23166667,0.798333333,0.039333333,37.73333333,469.6166667,3.02,0.025,18.26,22.78333333,18.06666667,16.1,16.85,13.3,8.684,8.678333333,8.458333333,8.281666667,8.793333333,8.674,8.794,9.55,8.89,9.5,10.96833333,11.154,0.614,0.766666667,1.085,1.353333333,1.14,1.11,0.0348,0.029833333,0.0315,0.038166667,0.031333333,0.031,30.3,25.75,29.98333333,42.15,18.36666667,22.12,446.66,448.5166667,461.8,460.2166667,439.2833333,447.68,2.808,2.438333333,2.272,2.185,2.175,2.284,0.025,0.025,0.025,0.025,0.025,0.025,15.66519155
锡东水厂,2023/4/27,7172661.667,18.38333333,8.738333333,9.771666667,0.72,0.0415,43.73333333,456.9166667,3.09,0.025,16.48333333,22.74,18.53333333,17.05,16.86666667,14.2,8.478333333,8.664,8.523333333,8.386666667,8.585,8.704,9.17,9.062,9.263333333,9.745,9.523333333,10.986,0.783333333,0.698,1.02,1.255,1.291666667,1.09,0.035,0.0286,0.033333333,0.034166667,0.038333333,0.0322,37.6,22.84,30.8,35.78333333,47.63333333,23.2,466.6666667,446.1,458.9,454.5,440.0833333,442.36,2.71,2.412,2.211666667,2.121666667,2.363333333,2.262,0.025,0.025,0.025,0.025,0.025,0.025,15.78578751
锡东水厂,2023/4/28,5234700,19.84,8.67,9.534,0.796,0.0354,33.7,475.48,2.666,0.025,16.1,21.675,19.66,18.3,16.75,14.58,8.488333333,8.59,8.626,8.56,8.326666667,8.606,9.716666667,8.4475,9.846,9.87,8.851666667,10.264,0.803333333,0.6725,0.908,1.123333333,1.505,1.13,0.034833333,0.0295,0.0304,0.032666667,0.053166667,0.0312,33.61666667,24.225,26.54,31.36666667,89.45,30.54,469.35,446.85,452.54,461.7666667,434.05,452.12,2.603333333,2.4525,2.342,2.231666667,2.873333333,2.284,0.025,0.025,0.025,0.025,0.031833333,0.025,15.47082029
锡东水厂,2023/4/29,5424928,20.14,8.596,9.186,0.89,0.0362,44.18,480.94,2.744,0.025,17.03333333,19.56,20.5,19.43333333,16.25,14.66,8.706666667,8.654,8.776,8.478333333,8.208333333,8.578,10.23166667,8.628,9.79,9.2,8.978333333,9.986,0.798333333,0.636,0.904,1.13,1.641666667,1.08,0.039333333,0.0322,0.0312,0.0315,0.054166667,0.031,37.73333333,28.18,27.9,30.31666667,100.4333333,26.56,469.6166667,445.7,456.28,459.15,441.8166667,452.78,3.02,2.582,2.456,2.121666667,2.841666667,2.292,0.025,0.025,0.025,0.025,0.030833333,0.025,15.50651537
锡东水厂,2023/4/30,5117058,19.84,8.612,9.348,0.858,0.0348,33.52,487.96,2.616,0.025,18.38333333,18.26,21.82,18.83333333,15.18,14.96,8.738333333,8.684,8.704,8.463333333,8.166,8.944,9.771666667,8.794,9.576,8.851666667,9.176,10.892,0.72,0.614,0.818,1.141666667,1.632,0.84,0.0415,0.0348,0.029,0.033666667,0.0418,0.0336,43.73333333,30.3,23.46,34.45,66.18,21.62,456.9166667,446.66,451.18,460.3666667,452,437.12,3.09,2.808,2.438,2.12,2.256,2.558,0.025,0.025,0.025,0.025,0.0374,0.025,15.44809042
锡东水厂,2023/5/1,5151456,21.26,8.75,10.07,0.702,0.0356,24.96,477.5,2.724,0.025,19.84,16.48333333,22.78333333,18.01666667,15.4,15.66666667,8.67,8.478333333,8.678333333,8.461666667,8.265,8.853333333,9.534,9.17,9.55,8.906666667,9.513333333,11.08166667,0.796,0.783333333,0.766666667,1.116666667,1.39,1.155,0.0354,0.035,0.029833333,0.034166667,0.0415,0.034833333,33.7,37.6,25.75,37.86666667,52.8,19.18333333,475.48,466.6666667,448.5166667,460.7333333,469.3333333,439.05,2.666,2.71,2.438333333,2.153333333,2.375,2.33,0.025,0.025,0.025,0.025,0.029833333,0.025,15.45479015
锡东水厂,2023/5/2,6566924,21.18,8.596,8.928,0.784,0.0418,54.1,467.9,3.026,0.025,20.14,16.1,22.74,18.06666667,16.1,16.85,8.596,8.488333333,8.664,8.458333333,8.281666667,8.793333333,9.186,9.716666667,9.062,8.89,9.5,10.96833333,0.89,0.803333333,0.698,1.085,1.353333333,1.14,0.0362,0.034833333,0.0286,0.0315,0.038166667,0.031333333,44.18,33.61666667,22.84,29.98333333,42.15,18.36666667,480.94,469.35,446.1,461.8,460.2166667,439.2833333,2.744,2.603333333,2.412,2.272,2.185,2.175,0.025,0.025,0.025,0.025,0.025,0.025,15.69755624
锡东水厂,2023/5/3,7035906,21.84,8.576,8.542,0.632,0.0386,34.42,465.82,2.902,0.025,19.84,17.03333333,21.675,18.53333333,17.05,16.86666667,8.612,8.706666667,8.59,8.523333333,8.386666667,8.585,9.348,10.23166667,8.4475,9.263333333,9.745,9.523333333,0.858,0.798333333,0.6725,1.02,1.255,1.291666667,0.0348,0.039333333,0.0295,0.033333333,0.034166667,0.038333333,33.52,37.73333333,24.225,30.8,35.78333333,47.63333333,487.96,469.6166667,446.85,458.9,454.5,440.0833333,2.616,3.02,2.4525,2.211666667,2.121666667,2.363333333,0.025,0.025,0.025,0.025,0.025,0.025,15.76653717
锡东水厂,2023/5/4,6548414,23.38,8.596,8.224,0.952,0.0464,44.34,444.34,2.914,0.026,21.26,18.38333333,19.56,19.66,18.3,16.75,8.75,8.738333333,8.654,8.626,8.56,8.326666667,10.07,9.771666667,8.628,9.846,9.87,8.851666667,0.702,0.72,0.636,0.908,1.123333333,1.505,0.0356,0.0415,0.0322,0.0304,0.032666667,0.053166667,24.96,43.73333333,28.18,26.54,31.36666667,89.45,477.5,456.9166667,445.7,452.54,461.7666667,434.05,2.724,3.09,2.582,2.342,2.231666667,2.873333333,0.025,0.025,0.025,0.025,0.025,0.031833333,15.69473359
锡东水厂,2023/5/5,5531456,23.56,8.676,8.232,1.752,0.0488,50.72,397.42,2.476,0.025,21.18,19.84,18.26,20.5,19.43333333,16.25,8.596,8.67,8.684,8.776,8.478333333,8.208333333,8.928,9.534,8.794,9.79,9.2,8.978333333,0.784,0.796,0.614,0.904,1.13,1.641666667,0.0418,0.0354,0.0348,0.0312,0.0315,0.054166667,54.1,33.7,30.3,27.9,30.31666667,100.4333333,467.9,475.48,446.66,456.28,459.15,441.8166667,3.026,2.666,2.808,2.456,2.121666667,2.841666667,0.025,0.025,0.025,0.025,0.025,0.030833333,15.52596181
锡东水厂,2023/5/6,6062588,22.72,8.7,7.878,1.656,0.0462,55.62,395.48,2.556,0.0258,21.84,20.14,16.48333333,21.82,18.83333333,15.18,8.576,8.596,8.478333333,8.704,8.463333333,8.166,8.542,9.186,9.17,9.576,8.851666667,9.176,0.632,0.89,0.783333333,0.818,1.141666667,1.632,0.0386,0.0362,0.035,0.029,0.033666667,0.0418,34.42,44.18,37.6,23.46,34.45,66.18,465.82,480.94,466.6666667,451.18,460.3666667,452,2.902,2.744,2.71,2.438,2.12,2.256,0.025,0.025,0.025,0.025,0.025,0.0374,15.61764749
锡东水厂,2023/5/7,6262086,20.42,8.792,8.286,1.634,0.0446,56,386.38,2.57,0.025,23.38,19.84,16.1,22.78333333,18.01666667,15.4,8.596,8.612,8.488333333,8.678333333,8.461666667,8.265,8.224,9.348,9.716666667,9.55,8.906666667,9.513333333,0.952,0.858,0.803333333,0.766666667,1.116666667,1.39,0.0464,0.0348,0.034833333,0.029833333,0.034166667,0.0415,44.34,33.52,33.61666667,25.75,37.86666667,52.8,444.34,487.96,469.35,448.5166667,460.7333333,469.3333333,2.914,2.616,2.603333333,2.438333333,2.153333333,2.375,0.026,0.025,0.025,0.025,0.025,0.029833333,15.65002407
锡东水厂,2023/5/8,5661222,19.68,8.866,8.882,1.38,0.041,48.98,391.92,2.706,0.025,23.56,21.26,17.03333333,22.74,18.06666667,16.1,8.676,8.75,8.706666667,8.664,8.458333333,8.281666667,8.232,10.07,10.23166667,9.062,8.89,9.5,1.752,0.702,0.798333333,0.698,1.085,1.353333333,0.0488,0.0356,0.039333333,0.0286,0.0315,0.038166667,50.72,24.96,37.73333333,22.84,29.98333333,42.15,397.42,477.5,469.6166667,446.1,461.8,460.2166667,2.476,2.724,3.02,2.412,2.272,2.185,0.025,0.025,0.025,0.025,0.025,0.025,15.5491505
锡东水厂,2023/5/9,5586787.5,20.675,8.84,9.57,1.4125,0.041,42.675,371.675,2.4975,0.025,22.72,21.18,18.38333333,21.675,18.53333333,17.05,8.7,8.596,8.738333333,8.59,8.523333333,8.386666667,7.878,8.928,9.771666667,8.4475,9.263333333,9.745,1.656,0.784,0.72,0.6725,1.02,1.255,0.0462,0.0418,0.0415,0.0295,0.033333333,0.034166667,55.62,54.1,43.73333333,24.225,30.8,35.78333333,395.48,467.9,456.9166667,446.85,458.9,454.5,2.556,3.026,3.09,2.4525,2.211666667,2.121666667,0.0258,0.025,0.025,0.025,0.025,0.025,15.53591517
锡东水厂,2023/5/10,3904586.667,21.06666667,8.546666667,8.95,1.856666667,0.047333333,44.56666667,376.3666667,2.28,0.025,20.42,21.84,19.84,19.56,19.66,18.3,8.792,8.576,8.67,8.654,8.626,8.56,8.286,8.542,9.534,8.628,9.846,9.87,1.634,0.632,0.796,0.636,0.908,1.123333333,0.0446,0.0386,0.0354,0.0322,0.0304,0.032666667,56,34.42,33.7,28.18,26.54,31.36666667,386.38,465.82,475.48,445.7,452.54,461.7666667,2.57,2.902,2.666,2.582,2.342,2.231666667,0.025,0.025,0.025,0.025,0.025,0.025,15.17766274
锡东水厂,2023/5/11,4357190,20.68333333,8.515,9.07,1.878333333,0.049666667,42.86666667,385.0333333,2.308333333,0.025,19.68,23.38,20.14,18.26,20.5,19.43333333,8.866,8.596,8.596,8.684,8.776,8.478333333,8.882,8.224,9.186,8.794,9.79,9.2,1.38,0.952,0.89,0.614,0.904,1.13,0.041,0.0464,0.0362,0.0348,0.0312,0.0315,48.98,44.34,44.18,30.3,27.9,30.31666667,391.92,444.34,480.94,446.66,456.28,459.15,2.706,2.914,2.744,2.808,2.456,2.121666667,0.025,0.026,0.025,0.025,0.025,0.025,15.28733814
锡东水厂,2023/5/12,5944390,20.48333333,8.906666667,9.591666667,1.386666667,0.044166667,36.61666667,376.95,2.711666667,0.025,20.675,23.56,19.84,16.48333333,21.82,18.83333333,8.84,8.676,8.612,8.478333333,8.704,8.463333333,9.57,8.232,9.348,9.17,9.576,8.851666667,1.4125,1.752,0.858,0.783333333,0.818,1.141666667,0.041,0.0488,0.0348,0.035,0.029,0.033666667,42.675,50.72,33.52,37.6,23.46,34.45,371.675,397.42,487.96,466.6666667,451.18,460.3666667,2.4975,2.476,2.616,2.71,2.438,2.12,0.025,0.025,0.025,0.025,0.025,0.025,15.59795864
锡东水厂,2023/5/13,6032815,21.76666667,8.935,10.16666667,1.083333333,0.040833333,29.33333333,388.75,2.726666667,0.025,21.06666667,22.72,21.26,16.1,22.78333333,18.01666667,8.546666667,8.7,8.75,8.488333333,8.678333333,8.461666667,8.95,7.878,10.07,9.716666667,9.55,8.906666667,1.856666667,1.656,0.702,0.803333333,0.766666667,1.116666667,0.047333333,0.0462,0.0356,0.034833333,0.029833333,0.034166667,44.56666667,55.62,24.96,33.61666667,25.75,37.86666667,376.3666667,395.48,477.5,469.35,448.5166667,460.7333333,2.28,2.556,2.724,2.603333333,2.438333333,2.153333333,0.025,0.0258,0.025,0.025,0.025,0.025,15.61272446
锡东水厂,2023/5/14,5343263.333,23.75,8.84,10.025,0.906666667,0.034833333,22.16666667,388.4666667,2.611666667,0.025,20.68333333,20.42,21.18,17.03333333,22.74,18.06666667,8.515,8.792,8.596,8.706666667,8.664,8.458333333,9.07,8.286,8.928,10.23166667,9.062,8.89,1.878333333,1.634,0.784,0.798333333,0.698,1.085,0.049666667,0.0446,0.0418,0.039333333,0.0286,0.0315,42.86666667,56,54.1,37.73333333,22.84,29.98333333,385.0333333,386.38,467.9,469.6166667,446.1,461.8,2.308333333,2.57,3.026,3.02,2.412,2.272,0.025,0.025,0.025,0.025,0.025,0.025,15.49134732
锡东水厂,2023/5/15,5237865,25.35,8.835,9.815,0.9,0.041833333,18.81666667,380.0333333,2.65,0.026333333,20.48333333,19.68,21.84,18.38333333,21.675,18.53333333,8.906666667,8.866,8.576,8.738333333,8.59,8.523333333,9.591666667,8.882,8.542,9.771666667,8.4475,9.263333333,1.386666667,1.38,0.632,0.72,0.6725,1.02,0.044166667,0.041,0.0386,0.0415,0.0295,0.033333333,36.61666667,48.98,34.42,43.73333333,24.225,30.8,376.95,391.92,465.82,456.9166667,446.85,458.9,2.711666667,2.706,2.902,3.09,2.4525,2.211666667,0.025,0.025,0.025,0.025,0.025,0.025,15.47142472
锡东水厂,2023/5/16,5650166.667,25.8,8.673333333,8.37,0.83,0.037333333,23.73333333,375.7333333,2.52,0.026333333,21.76666667,20.675,23.38,19.84,19.56,19.66,8.935,8.84,8.596,8.67,8.654,8.626,10.16666667,9.57,8.224,9.534,8.628,9.846,1.083333333,1.4125,0.952,0.796,0.636,0.908,0.040833333,0.041,0.0464,0.0354,0.0322,0.0304,29.33333333,42.675,44.34,33.7,28.18,26.54,388.75,371.675,444.34,475.48,445.7,452.54,2.726666667,2.4975,2.914,2.666,2.582,2.342,0.025,0.025,0.026,0.025,0.025,0.025,15.54719578
锡东水厂,2023/5/17,7585252.5,24.75,8.2175,6.7825,0.8875,0.055,50.9,389.45,2.8425,0.04425,23.75,21.06666667,23.56,20.14,18.26,20.5,8.84,8.546666667,8.676,8.596,8.684,8.776,10.025,8.95,8.232,9.186,8.794,9.79,0.906666667,1.856666667,1.752,0.89,0.614,0.904,0.034833333,0.047333333,0.0488,0.0362,0.0348,0.0312,22.16666667,44.56666667,50.72,44.18,30.3,27.9,388.4666667,376.3666667,397.42,480.94,446.66,456.28,2.611666667,2.28,2.476,2.744,2.808,2.456,0.025,0.025,0.025,0.025,0.025,0.025,15.84171659
锡东水厂,2023/5/18,5093082,23.36,8.334,7.484,1.394,0.0472,38.9,379.04,2.414,0.0416,25.35,20.68333333,22.72,19.84,16.48333333,21.82,8.835,8.515,8.7,8.612,8.478333333,8.704,9.815,9.07,7.878,9.348,9.17,9.576,0.9,1.878333333,1.656,0.858,0.783333333,0.818,0.041833333,0.049666667,0.0462,0.0348,0.035,0.029,18.81666667,42.86666667,55.62,33.52,37.6,23.46,380.0333333,385.0333333,395.48,487.96,466.6666667,451.18,2.65,2.308333333,2.556,2.616,2.71,2.438,0.026333333,0.025,0.0258,0.025,0.025,0.025,15.4433939
锡东水厂,2023/5/19,4074196,22.76,8.406,7.802,1.398,0.048,44.42,382.66,2.36,0.0476,25.8,20.48333333,20.42,21.26,16.1,22.78333333,8.673333333,8.906666667,8.792,8.75,8.488333333,8.678333333,8.37,9.591666667,8.286,10.07,9.716666667,9.55,0.83,1.386666667,1.634,0.702,0.803333333,0.766666667,0.037333333,0.044166667,0.0446,0.0356,0.034833333,0.029833333,23.73333333,36.61666667,56,24.96,33.61666667,25.75,375.7333333,376.95,386.38,477.5,469.35,448.5166667,2.52,2.711666667,2.57,2.724,2.603333333,2.438333333,0.026333333,0.025,0.025,0.025,0.025,0.025,15.22018423
锡东水厂,2023/5/20,6053252,23.18,8.442,8.154,1.032,0.0442,40.82,391.02,2.47,0.0336,24.75,21.76666667,19.68,21.18,17.03333333,22.74,8.2175,8.935,8.866,8.596,8.706666667,8.664,6.7825,10.16666667,8.882,8.928,10.23166667,9.062,0.8875,1.083333333,1.38,0.784,0.798333333,0.698,0.055,0.040833333,0.041,0.0418,0.039333333,0.0286,50.9,29.33333333,48.98,54.1,37.73333333,22.84,389.45,388.75,391.92,467.9,469.6166667,446.1,2.8425,2.726666667,2.706,3.026,3.02,2.412,0.04425,0.025,0.025,0.025,0.025,0.025,15.61610637
锡东水厂,2023/5/21,4297204,23.74,8.606,8.526,1.338,0.0428,34.42,387.66,2.352,0.028,23.36,23.75,20.675,21.84,18.38333333,21.675,8.334,8.84,8.84,8.576,8.738333333,8.59,7.484,10.025,9.57,8.542,9.771666667,8.4475,1.394,0.906666667,1.4125,0.632,0.72,0.6725,0.0472,0.034833333,0.041,0.0386,0.0415,0.0295,38.9,22.16666667,42.675,34.42,43.73333333,24.225,379.04,388.4666667,371.675,465.82,456.9166667,446.85,2.414,2.611666667,2.4975,2.902,3.09,2.4525,0.0416,0.025,0.025,0.025,0.025,0.025,15.27347537
锡东水厂,2023/5/22,4694350,22.58,8.354,7.74,1.566,0.048,53.04,380.26,2.352,0.028,22.76,25.35,21.06666667,23.38,19.84,19.56,8.406,8.835,8.546666667,8.596,8.67,8.654,7.802,9.815,8.95,8.224,9.534,8.628,1.398,0.9,1.856666667,0.952,0.796,0.636,0.048,0.041833333,0.047333333,0.0464,0.0354,0.0322,44.42,18.81666667,44.56666667,44.34,33.7,28.18,382.66,380.0333333,376.3666667,444.34,475.48,445.7,2.36,2.65,2.28,2.914,2.666,2.582,0.0476,0.026333333,0.025,0.026,0.025,0.025,15.36187043
锡东水厂,2023/5/23,3705960,21.1,8.285,7.915,1.715,0.045,49.9,375.7,2.175,0.026,23.18,25.8,20.68333333,23.56,20.14,18.26,8.442,8.673333333,8.515,8.676,8.596,8.684,8.154,8.37,9.07,8.232,9.186,8.794,1.032,0.83,1.878333333,1.752,0.89,0.614,0.0442,0.037333333,0.049666667,0.0488,0.0362,0.0348,40.82,23.73333333,42.86666667,50.72,44.18,30.3,391.02,375.7333333,385.0333333,397.42,480.94,446.66,2.47,2.52,2.308333333,2.476,2.744,2.808,0.0336,0.026333333,0.025,0.025,0.025,0.025,15.12545316
锡东水厂,2023/5/24,5509450,21.8,8.66,8.24,1.5,0.047,54.5,381.7,2.73,0.025,23.74,24.75,20.48333333,22.72,19.84,16.48333333,8.606,8.2175,8.906666667,8.7,8.612,8.478333333,8.526,6.7825,9.591666667,7.878,9.348,9.17,1.338,0.8875,1.386666667,1.656,0.858,0.783333333,0.0428,0.055,0.044166667,0.0462,0.0348,0.035,34.42,50.9,36.61666667,55.62,33.52,37.6,387.66,389.45,376.95,395.48,487.96,466.6666667,2.352,2.8425,2.711666667,2.556,2.616,2.71,0.028,0.04425,0.025,0.0258,0.025,0.025,15.52197554
锡东水厂,2023/5/25,6261560,22.6,8.853333333,9.263333333,1.5,0.050333333,49.53333333,391.2333333,2.733333333,0.025,22.58,23.36,21.76666667,20.42,21.26,16.1,8.354,8.334,8.935,8.792,8.75,8.488333333,7.74,7.484,10.16666667,8.286,10.07,9.716666667,1.566,1.394,1.083333333,1.634,0.702,0.803333333,0.048,0.0472,0.040833333,0.0446,0.0356,0.034833333,53.04,38.9,29.33333333,56,24.96,33.61666667,380.26,379.04,388.75,386.38,477.5,469.35,2.352,2.414,2.726666667,2.57,2.724,2.603333333,0.028,0.0416,0.025,0.025,0.025,0.025,15.64994007
锡东水厂,2023/5/26,5281762.5,23.4,8.8175,9.0825,1.3525,0.046,45.9,385.9,2.6825,0.025,21.1,22.76,23.75,19.68,21.18,17.03333333,8.285,8.406,8.84,8.866,8.596,8.706666667,7.915,7.802,10.025,8.882,8.928,10.23166667,1.715,1.398,0.906666667,1.38,0.784,0.798333333,0.045,0.048,0.034833333,0.041,0.0418,0.039333333,49.9,44.42,22.16666667,48.98,54.1,37.73333333,375.7,382.66,388.4666667,391.92,467.9,469.6166667,2.175,2.36,2.611666667,2.706,3.026,3.02,0.026,0.0476,0.025,0.025,0.025,0.025,15.4797706
锡东水厂,2023/5/27,3781676.667,24.73333333,8.565,8.19,1.62,0.046166667,33.33333333,383.5,2.301666667,0.025333333,21.8,23.18,25.35,20.675,21.84,18.38333333,8.66,8.442,8.835,8.84,8.576,8.738333333,8.24,8.154,9.815,9.57,8.542,9.771666667,1.5,1.032,0.9,1.4125,0.632,0.72,0.047,0.0442,0.041833333,0.041,0.0386,0.0415,54.5,40.82,18.81666667,42.675,34.42,43.73333333,381.7,391.02,380.0333333,371.675,465.82,456.9166667,2.73,2.47,2.65,2.4975,2.902,3.09,0.025,0.0336,0.026333333,0.025,0.025,0.025,15.1456783
锡东水厂,2023/5/28,3540140,26.2,8.718,9.126,1.904,0.0584,35.82,388.04,2.464,0.0338,22.6,23.74,25.8,21.06666667,23.38,19.84,8.853333333,8.606,8.673333333,8.546666667,8.596,8.67,9.263333333,8.526,8.37,8.95,8.224,9.534,1.5,1.338,0.83,1.856666667,0.952,0.796,0.050333333,0.0428,0.037333333,0.047333333,0.0464,0.0354,49.53333333,34.42,23.73333333,44.56666667,44.34,33.7,391.2333333,387.66,375.7333333,376.3666667,444.34,475.48,2.733333333,2.352,2.52,2.28,2.914,2.666,0.025,0.028,0.026333333,0.025,0.026,0.025,15.07967711
锡东水厂,2023/5/29,4217446,28.2,8.64,8.78,1.59,0.0476,32.36,376.98,2.47,0.0398,23.4,22.58,24.75,20.68333333,23.56,20.14,8.8175,8.354,8.2175,8.515,8.676,8.596,9.0825,7.74,6.7825,9.07,8.232,9.186,1.3525,1.566,0.8875,1.878333333,1.752,0.89,0.046,0.048,0.055,0.049666667,0.0488,0.0362,45.9,53.04,50.9,42.86666667,50.72,44.18,385.9,380.26,389.45,385.0333333,397.42,480.94,2.6825,2.352,2.8425,2.308333333,2.476,2.744,0.025,0.028,0.04425,0.025,0.025,0.025,15.25474053
锡东水厂,2023/5/30,5017976,27.86,8.548,7.084,1.42,0.0498,38.2,377.9,2.572,0.0402,24.73333333,21.1,23.36,20.48333333,22.72,19.84,8.565,8.285,8.334,8.906666667,8.7,8.612,8.19,7.915,7.484,9.591666667,7.878,9.348,1.62,1.715,1.394,1.386666667,1.656,0.858,0.046166667,0.045,0.0472,0.044166667,0.0462,0.0348,33.33333333,49.9,38.9,36.61666667,55.62,33.52,383.5,375.7,379.04,376.95,395.48,487.96,2.301666667,2.175,2.414,2.711666667,2.556,2.616,0.025333333,0.026,0.0416,0.025,0.0258,0.025,15.42853742
锡东水厂,2023/5/31,5772296,27.08,8.396,6.3,1.128,0.0512,41.86,383.28,2.49,0.0504,26.2,21.8,22.76,21.76666667,20.42,21.26,8.718,8.66,8.406,8.935,8.792,8.75,9.126,8.24,7.802,10.16666667,8.286,10.07,1.904,1.5,1.398,1.083333333,1.634,0.702,0.0584,0.047,0.048,0.040833333,0.0446,0.0356,35.82,54.5,44.42,29.33333333,56,24.96,388.04,381.7,382.66,388.75,386.38,477.5,2.464,2.73,2.36,2.726666667,2.57,2.724,0.0338,0.025,0.0476,0.025,0.025,0.025,15.56858065
锡东水厂,2023/6/1,5421843.333,26.4,8.306666667,5.996666667,1.136666667,0.051,42.2,384.3333333,2.5,0.052666667,28.2,22.6,23.18,23.75,19.68,21.18,8.64,8.853333333,8.442,8.84,8.866,8.596,8.78,9.263333333,8.154,10.025,8.882,8.928,1.59,1.5,1.032,0.906666667,1.38,0.784,0.0476,0.050333333,0.0442,0.034833333,0.041,0.0418,32.36,49.53333333,40.82,22.16666667,48.98,54.1,376.98,391.2333333,391.02,388.4666667,391.92,467.9,2.47,2.733333333,2.47,2.611666667,2.706,3.026,0.0398,0.025,0.0336,0.025,0.025,0.025,15.5059466
锡东水厂,2023/6/2,7235150,27.6,8.72,7.57,1.24,0.053,49.9,377.9,2.6,0.025,27.86,23.4,23.74,25.35,20.675,21.84,8.548,8.8175,8.606,8.835,8.84,8.576,7.084,9.0825,8.526,9.815,9.57,8.542,1.42,1.3525,1.338,0.9,1.4125,0.632,0.0498,0.046,0.0428,0.041833333,0.041,0.0386,38.2,45.9,34.42,18.81666667,42.675,34.42,377.9,385.9,387.66,380.0333333,371.675,465.82,2.572,2.6825,2.352,2.65,2.4975,2.902,0.0402,0.025,0.028,0.026333333,0.025,0.025,15.79446179
锡东水厂,2023/6/3,10132450,27.3,8.67,7.64,1.19,0.064,55.9,386.8,3.23,0.025,27.08,24.73333333,22.58,25.8,21.06666667,23.38,8.396,8.565,8.354,8.673333333,8.546666667,8.596,6.3,8.19,7.74,8.37,8.95,8.224,1.128,1.62,1.566,0.83,1.856666667,0.952,0.0512,0.046166667,0.048,0.037333333,0.047333333,0.0464,41.86,33.33333333,53.04,23.73333333,44.56666667,44.34,383.28,383.5,380.26,375.7333333,376.3666667,444.34,2.49,2.301666667,2.352,2.52,2.28,2.914,0.0504,0.025333333,0.028,0.026333333,0.025,0.026,16.1312538
锡东水厂,2023/6/4,11031210,25.64,8.54,7.158,1.21,0.0662,61.82,387.82,3.062,0.025,26.4,26.2,21.1,24.75,20.68333333,23.56,8.306666667,8.718,8.285,8.2175,8.515,8.676,5.996666667,9.126,7.915,6.7825,9.07,8.232,1.136666667,1.904,1.715,0.8875,1.878333333,1.752,0.051,0.0584,0.045,0.055,0.049666667,0.0488,42.2,35.82,49.9,50.9,42.86666667,50.72,384.3333333,388.04,375.7,389.45,385.0333333,397.42,2.5,2.464,2.175,2.8425,2.308333333,2.476,0.052666667,0.0338,0.026,0.04425,0.025,0.025,16.21623918
